file_name,leaf_count,average_leaf_area,projected_leaf_area,diameter,perimeter,compactness,stockiness
./data/AraCropData/Plant_1/IMG_2013-10-04_19-40.png,15,1.3135799999999997,19.6749,7.22520587941963,58.019999999999996,0.6070307944353429,0.0734457971381617
./data/AraCropData/Plant_1/IMG_2013-10-05_08-00.png,15,1.3293599999999999,19.8504,7.183042530850002,57.66,0.6122160076610272,0.07502911960591745
./data/AraCropData/Plant_1/IMG_2013-10-05_19-40.png,16,1.1368687499999999,18.1089,6.77661419884591,55.26,0.6046972907181174,0.07452125726400896
./data/AraCropData/Plant_1/IMG_2013-10-06_08-00.png,16,1.2128625,19.339199999999998,7.06230840448079,57.78,0.6050997564169355,0.07279361606904854
./data/AraCropData/Plant_1/IMG_2013-10-06_19-40.png,16,1.08,16.749,6.658175425745404,57.3,0.5767681150436992,0.06410464546838744
./data/AraCropData/Plant_1/IMG_2013-10-07_08-00.png,17,1.0280117647058822,16.5366,6.628574507388447,55.98,0.5706299787263778,0.06631172067316056
./data/AraCropData/Plant_1/IMG_2013-10-07_19-40.png,17,0.962470588235294,16.1604,6.555188784466852,56.97,0.5681379528555608,0.06257048643473653
./data/AraCropData/Plant_1/IMG_2013-10-08_08-00.png,17,0.9879352941176469,16.5789,6.70672796525996,57.089999999999996,0.5606756962410592,0.06392128397734427
./data/AraCropData/Plant_1/IMG_2013-10-08_19-40.png,17,0.9541588235294118,16.0101,6.595771372629588,56.22,0.5486114323603338,0.06365349085754604
./data/AraCropData/Plant_1/IMG_2013-10-09_08-00.png,16,1.001925,15.9264,6.601431662904646,53.1,0.5484240865280317,0.07098039975476393
./data/AraCropData/Plant_1/IMG_2013-10-09_19-40.png,17,0.9185294117647059,15.429599999999999,6.5411008247847695,55.11,0.5359174742106908,0.0638415921596428
./data/AraCropData/Plant_2/IMG_2013-09-14_08-00.png,5,0.04788,0.2394,0.8949860334105779,3.3,0.7610872675250363,0.2762524449107058
./data/AraCropData/Plant_2/IMG_2013-09-14_19-40.png,5,0.05778,0.2853,0.9972462083156797,3.57,0.7028824833702888,0.28130354387062056
